1.32369221	2.86061538	74.35922224	94.37192259	3000	9.020529774	0.01270035151	5	0.117062403	0.7492381082	90413.21948
1.114334163	3.454050459	79.29555368	100.3894272	3000	7.232255224	1.093873496	10	0.1479286474	0.7621135915	74724.83614
0.6687365301	5.128965464	74.62363757	94.76607175	3000	5.318854147	0.1424341864	15	0.1199776922	0.7508472373	50028.78902
2.478967374	2.107263159	79.96189843	107.0187941	3000	11.90200142	7.056895668	0	0.2111500493	0.8141004786	123057.9399
0.1731924517	12.34840278	77.93451602	98.02208231	3000	2.875014545	0.08756628103	22.5	0.1296921075	0.7502584518	20253.50501
0.1753141045	12.17276046	79.23969674	99.2812591	3000	2	0.04156235664	22.5	0.132963376	0.7497208836	20558.73164
0.6562714635	5.226503797	73.02567253	93.172274	3000	5.359895503	0.1466014664	15	0.114659014	0.7508529561	49078.3431
0.5015523976	6.41120683	74.62363757	94.76607175	3000	4.754732546	0.1424341864	17.5	0.1199776922	0.7508472373	39843.03122
0.404295507	7.927041105	79.99999923	102.5936852	3000	3.883223952	2.593685929	20	0.1684105521	0.7777922213	32052.01785
0.2167386791	11.79159384	79.99127142	104.028082	3000	2.203773489	4.036810619	22.5	0.1840012368	0.7910118736	21252.39123
2.222883597	2.136967008	80	104.5777086	3000	11.7946062	4.577708606	0	0.1893938905	0.7955659095	121334.9241
1.215081604	3.122744722	67.17488056	87.24770798	3000	9.195923354	0.0728274246	5	0.09177190104	0.749754607	82748.208
1.158230684	3.218192302	74.35922224	94.37192259	3000	8.386262257	0.01270035151	7.5	0.117062403	0.7492381082	80267.3062
0.2534246886	11.55079562	80	107.5729168	3000	2.832595501	7.572916756	22.5	0.2152694321	0.8175391366	21714.19979
1.540797874	2.539139133	75.32544992	95.74860905	3000	10.97959636	0.4231591281	2.5	0.1265458456	0.754262813	101974.2366
0.2244555831	11.73885167	80	104.7889602	3000	2.84148637	4.788960228	22.5	0.1914273908	0.7972903056	21351.92099
1.416106194	2.68206674	80	100.0625594	3000	9.433606393	0.06255943543	5	0.1355266896	0.7499984986	96492.05817
0.1596428226	13.33483008	71.40992759	91.41878662	3000	2.292251246	0.008859023363	22.5	0.106749819	0.7491040431	18688.70105
0.1654615262	12.87276921	74.35922224	94.37192259	3000	2.039127534	0.01270035151	22.5	0.117062403	0.7492381082	19391.82655
