#gen	Feasible	f1	f2	c1	c2	c3	c4	c5	x1	x2	x3	x4
42	0	0.5175209973	5.091458598	-4.55689683	15	0.03815739368	0.6756750666	50403.9623	77.76687721	93.20998038	3000	5.717953558
42	1	0.6714280036	5.237784608	0.6612999082	15	0.1211108853	0.7570015835	48970.70289	72.56958127	93.23088118	2999.884894	5.722783678
42	1	0.5704751707	6.495941116	3.253807189	17.5	0.1538089875	0.7838063274	39311.5714	71.81714156	95.07094874	3000	4.433158027
42	1	0.9677228532	3.779140103	0.05024980618	10	0.1097394995	0.7496372215	68219.4274	72.05800031	92.10825011	3000	7.344807962
42	0	1.37136645	2.660082735	-0.9610198665	2.5	0.09276076452	0.7364552393	97296.94573	72.14650432	91.18548446	3000	10.4643286
42	1	2.793042541	2.071045271	10.00054262	0	0.2323860595	0.832119322	125225.6833	79.99945738	110	3000	11.91356739
42	0	0.9531903616	3.771584556	-0.2940651521	10	0.1053141418	0.7453109569	68357.8931	72.41017087	92.11610572	3000	7.672995875
42	1	1.133210948	3.331058365	0.2765071853	7.5	0.110817407	0.7523857745	77517.11895	71.3309555	91.60746268	2999.980539	8.987884097
42	1	1.256939369	3.149544516	0.9934403855	7.5	0.1425237576	0.7638942764	82036.4369	76.78164384	97.77508423	2962.695511	8.994219532
42	1	0.1673534312	12.73807889	0.0279130958	22.5	0.1202609694	0.7494513937	19606.38894	75.25144607	95.27935917	3000	2.438132468
42	1	0.3361112433	8.458346651	0.031419774	20	0.121429809	0.7495040187	29982.15827	75.59246474	95.62388452	3000	3.958047032
42	1	0.3399302951	8.605379148	0.3501510958	20	0.1280990418	0.7565502113	29454.50217	75.04975803	95.39990913	2961.448481	3.958047091
42	1	0.1894154453	12.55382694	2.362085104	22.5	0.1528433516	0.7753848633	19907.36028	75.25144607	97.61353118	3000	2.65966474
42	1	0.4825073186	6.632760956	0.05268228819	17.5	0.1089293688	0.749663858	38482.09167	71.81714156	91.86982384	2999.954073	4.771369562
42	0	0.1312814054	12.41894958	-4.714040116	22.5	0.04339742944	0.6724010768	20133.34089	79.99339929	95.27935917	3000	2.659604818
42	1	1.071466428	3.610705497	1.205917047	10	0.1379244298	0.7633300507	71443.75671	75.32691716	96.53283421	2999.075678	7.642690273
42	1	0.7141072856	5.445271736	2.450082832	15	0.1426212317	0.7802304555	47070.4251	69.91952598	92.36960881	2944.487797	5.783349072
42	0	0.8503205009	4.278831464	-0.201876419	12.5	0.1341769982	0.7553352147	60147.50846	77.7530813	97.55120488	2896.935138	6.035690648
42	1	0.4728055129	6.779954835	0.08012608932	17.5	0.1031065099	0.7500734046	37627.10031	70.0481799	90.12830599	2998.441086	4.110305536
42	1	2.793	2.071040071	10	0	0.2323835065	0.8321163435	125226	80	110	3000	11.90177039
42	0	0.4923368823	6.368151895	-0.3662630176	17.5	0.1147362611	0.7444675725	40118.49395	75.47587265	95.10960963	3000	4.147654272
42	1	0.8651748552	4.228740125	0.6230345987	12.5	0.1295167008	0.7566875059	60870.6438	75.30454281	95.92757741	2999.217129	6.930142204
42	1	0.1800340753	12.35644283	0.9023616452	22.5	0.1399643009	0.7599054124	20239.74091	77.43756745	98.33992909	3000	2.65966474
42	0	0.8034565443	4.703099954	-0.01532004504	12.5	0.1267577491	0.7644231042	54640.38879	72.0558708	92.04055076	2813.674214	6.038991681
42	1	2.396767679	2.562254506	12.63206906	5	0.2437385916	0.8453820842	101046.157	77.36793094	110	3000	9.90139801
42	1	1.130435564	3.336462765	0.2599612878	7.5	0.1101056082	0.7521799155	77390.09895	71.20607079	91.46603208	2999.999303	8.982925931
42	1	1.939634074	2.172331661	1.776406333	0	0.1586385636	0.7695260101	119344.9905	80	101.7764063	3000	11.74149614
42	1	0.2763198982	11.40885175	9.723353491	22.5	0.2305757677	0.8305754076	21995.55564	79.99944985	109.7228033	3000	2.650903994
42	1	0.4717535407	6.777995961	0.02906362017	17.5	0.1024444615	0.7494436975	37638.23483	70.09924237	90.12830599	2998.441086	4.116437938
42	0	0.1482311411	12.86692877	-2.096349352	22.5	0.08417374187	0.719962496	19401.03723	75.53165203	93.43530268	3000	2.815640759
42	1	0.1779861688	12.0714166	0.1773558109	22.5	0.1369723336	0.7514086267	20738.88537	79.92239257	100.0997484	3000	2.837840862
42	1	0.4520978577	7.818834666	4.944001512	20	0.1928975516	0.7985372284	32508.04751	79.99999985	104.9440014	3000	3.958047032
42	1	1.177602423	3.38259173	0.07812299107	7.5	0.1387215365	0.7653501278	76322.44387	75.45805436	95.53617735	2816.682088	8.721791876
42	1	0.5776289268	6.291464907	2.789565042	17.5	0.1568579873	0.7795444213	40618.47047	74.81679006	97.6063551	3000	4.423644373
42	0	0.8594805474	3.835415424	-1.942082956	10	0.07318431975	0.7222428224	67205.26922	71.91623619	89.97415323	3000	7.203183726
42	1	1.016868271	4.361039488	0.2391859461	10	0.1699802804	0.7935290114	58996.72892	75.32691716	95.56610311	2498.113024	7.642690273
42	1	1.071466428	3.610705497	1.205917047	10	0.1379244298	0.7633300507	71443.75671	75.32691716	96.53283421	2999.075678	7.642690273
42	1	0.4869183756	6.586200743	0.09325238279	17.5	0.1115617998	0.7501780019	38760.49779	72.37830529	92.47155767	3000	4.717832215
42	1	0.9678085875	3.779182449	0.05227329747	10	0.1097652125	0.7496622052	68218.65291	72.05597681	92.10825011	3000	7.427392767
42	0	1.530164089	2.228847088	-2.409601616	0	0.09421197444	0.7152592809	116296.0165	79.96867604	97.55907443	2998.417115	11.80213551
42	0	0.3231158947	8.489623996	-0.6774080614	20	0.1102260372	0.7403893497	29868.38269	75.65595797	94.97854991	3000	3.958039699
42	1	2.446370645	2.219865924	6.736091148	0	0.2180763254	0.8211788615	116770.1697	80	106.7360911	2851.970602	11.90177039
42	1	1.719001178	2.588676346	3.268608137	2.5	0.1548939625	0.7839525612	100005.6232	72.12579518	95.39440332	2999.999912	10.73425603
42	1	2.793	2.071040071	10	0	0.2323835065	0.8321163435	125226	80	110	3000	11.92200784
42	1	1.908153477	2.208342793	1.769848545	0	0.1547869865	0.7695439754	117384.1726	78.55508172	100.3249303	2998.405636	11.80598823
42	0	1.722622533	2.201235641	-0.4186554139	0	0.12823274	0.7438990454	117766.0779	79.97732536	99.55866995	2999.99705	11.90463738
42	1	0.6714350828	5.454238215	0.9869414846	15	0.1280536973	0.7666475324	46991.56427	71.12130863	92.10825011	2925.235026	5.721614205
42	1	0.1673534312	12.73807889	0.0279130958	22.5	0.1202609694	0.7494513937	19606.38894	75.25144607	95.27935917	3000	2.65966474
42	1	0.2106559622	12.32538092	4.437889333	22.5	0.1777642458	0.7942895089	20293.01641	75.74080526	100.1786946	3000	2
42	1	1.130173993	3.52138384	1.822087045	10	0.1514615259	0.7699326043	73278.79217	77.16781942	98.98990647	3000	7.091894116
42	1	0.3365043182	8.462522018	0.06514703498	20	0.1217552103	0.7499200754	29966.92117	75.53165203	95.59679906	3000	3.885956988
42	0	0.4601999675	5.145760372	-6.127570592	15	-0.006912559124	0.6391270021	49862.5659	77.69059971	91.56302912	3000	5.720640638
42	1	1.177602551	3.238939688	0.07812546906	7.5	0.127133454	0.7549430656	79747.38005	75.45805188	95.53617735	2941.606384	8.721791876
42	1	0.1673534312	12.73807889	0.0279130958	22.5	0.1202609694	0.7494513937	19606.38894	75.25144607	95.27935917	3000	2.288863856
42	0	0.7995938615	4.406339351	-0.1337739947	12.5	0.10725588	0.7473426691	58380.95392	72.20751132	92.07373733	2999.999593	6.913844372
42	1	0.484673429	6.69612825	0.3404334091	17.5	0.1102257903	0.7531410762	38109.40816	70.87766685	91.21810026	3000	4.110305536
42	0	1.240478296	2.632540767	-2.973249919	2.5	0.06034264287	0.705599342	98324.29437	74.08829414	91.11504422	3000	10.99937081
42	1	1.33512565	3.62252091	6.598311126	10	0.1896140189	0.8106868804	71207.79633	72.06798834	98.66629947	3000	7.346015037
42	1	1.385833889	3.25077523	4.244785923	7.5	0.1635308178	0.7925227532	79453.75612	71.20133796	95.44612389	3000	8.721791876
42	1	0.3415160995	8.484174807	0.4199488557	20	0.1258384791	0.7542188944	29888.14451	75.11977303	95.53972189	3000	3.958039699
42	1	1.564975991	2.491057211	0.3353869487	2.5	0.130914812	0.7533894393	103959.896	77.0865693	97.42195625	2998.392827	10.37469644
42	1	0.6936355145	6.473750056	8.263787988	17.5	0.1975221036	0.8215836885	39449.41073	69.34256711	97.6063551	3000	4.542271641
42	0	1.457072241	2.534115971	-0.7375446192	2.5	0.110866181	0.7396272793	102178.1554	76.13194794	95.39440332	2999.653119	10.74725024
42	1	1.46455325	2.860806471	1.521795593	5	0.1515662901	0.7733715788	90407.12008	76.03727883	97.55907443	2914.467877	9.160700428
42	1	0.6706804106	5.23830803	0.6409676204	15	0.1207893006	0.7567550263	48965.71971	72.56901276	93.20998038	3000	5.717953558
42	1	0.1673534312	12.73807889	0.0279130958	22.5	0.1202609694	0.7494513937	19606.38894	75.25144607	95.27935917	3000	2.65966474
42	1	0.1690779312	12.68397709	0.1486787579	22.5	0.1231141504	0.7509490674	19693.85618	75.55336023	95.70203899	3000	2.65966474
42	0	0.147272835	12.91359356	-2.147481623	22.5	0.08211865659	0.7191588219	19327.67704	75.25144607	93.10396445	3000	2
42	0	0.163114617	12.77448779	-0.4271355292	22.5	0.1129914689	0.7436731087	19547.94314	75.25144607	94.82431055	3000	2.65966474
42	1	0.9678085875	3.781944005	0.05227329747	10	0.1099771404	0.7498450006	68168.18284	72.05597681	92.10825011	2997.809416	7.427392767
42	1	0.335435184	8.68445646	0.008069859272	20	0.127904691	0.7555342475	29178.10578	75.53165203	95.53972189	2924.376201	3.958039699
