68105.98078	30	1425261.677	1343626.577	-1.752272735	0.4751475849	20815.46253	12415.91073	6345.787461	2119.327192	269.8297586	0.01	0.04994838544	0.01
65149.90311	149.5169906	635308.5244	4038252.579	-0.2220634032	0.8120138133	34363.86854	14725.5359	8699.447502	2119.326524	450.3724308	0.04983899685	0.02226442734	0.01000023993
65215.50873	30	652847.0211	3940776.73	-5.044823083	-0.2496872398	-8336.636126	7446.291572	1281.418653	2119.327305	-118.6438076	0.01	0.02287906506	0.01
63840.32365	30	285359.2548	6575189.929	-12.86879802	-1.972087478	-77609.7725	-4362.844701	-10752.86798	2119.327358	-1041.760275	0.01	0.0100004331	0.01
63907.20374	51.32937337	303231.4778	6413510.111	-6.614249912	-0.5951869591	-22232.27353	5077.473235	-1132.563046	2119.327324	-303.8135918	0.01710979112	0.01062676628	0.01
63840.9617	37.50586655	285346.8965	6575720.301	-10.0876923	-1.359844026	-52986.01885	-165.1795642	-6475.169067	2119.316317	-713.6301257	0.01250195552	0.01	0.01000640846
64274.21309	57.93901134	401306.3429	5594502.82	-4.086950157	-0.03881737266	144.3293593	8892.059479	2754.751251	2119.327271	-5.628585158	0.01931300378	0.01406380612	0.01000000906
64020.48154	40.64516781	332201.3071	6162619.827	-7.782121618	-0.8522865221	-32572.81773	3314.716226	-2928.913961	2119.248846	-441.6078507	0.01354838927	0.01164201578	0.01004559909
63840.29519	34.59581712	285346.8965	6575313.968	-11.02288112	-1.565720159	-61266.10487	-1576.705474	-7913.608789	2119.327065	-823.9686486	0.01153193904	0.01	0.01000016656
65705.39614	99.63097821	783758.5831	3283837.265	-0.4932159114	0.7523212454	31963.0973	14316.27132	8282.3799	2119.32702	418.3803479	0.03321032607	0.02746686902	0.01
64988.03735	94.83427376	581034.0386	4372092.906	-1.130754711	0.6119731067	26316.16542	13353.77249	7301.652526	2118.662007	343.1412861	0.03161142459	0.02036237456	0.01038641709
64162.91721	75.56906711	363771.2865	5910771.422	-3.299242429	0.134593172	7117.111017	10080.82694	3966.269892	2118.857122	87.29640582	0.02518968904	0.0127483877	0.01027313963
66690.01557	78.13299381	1046876.325	2276134.856	-0.4241198489	0.767532321	32574.87085	14420.56163	8388.658591	2119.327002	426.5326891	0.02604433127	0.03668784689	0.01
66690.0197	83.79018949	1046877.428	2276131.357	-0.3259012542	0.789154544	33444.49405	14568.80812	8539.731509	2119.326973	438.12107	0.02793006316	0.03668788556	0.01
66690.0197	82.37044325	1046877.428	2276131.357	-0.3492820628	0.784007402	33237.48138	14533.51823	8503.768798	2119.32698	435.362471	0.02745681442	0.03668788556	0.01
64882.27142	193.7062209	563796.7276	4461248.129	-0.05893977479	0.8479244812	35808.15946	14971.7471	8950.352835	2119.326868	469.6186834	0.06456874029	0.01975829191	0.01
64882.27142	161.385542	563796.7276	4461248.129	-0.2771418814	0.7998886218	33876.20743	14642.4032	8614.729739	2119.326957	443.8739744	0.05379518066	0.01975829191	0.01
66175.90679	30	909492.1376	2756221.189	-3.330429301	0.1277260675	6842.532414	10033.91614	3918.378297	2119.327267	83.62999109	0.01	0.03187320937	0.01
65922.76582	30	841845.8191	3028582.596	-3.680858763	0.05058116446	3739.845087	9504.994553	3379.372406	2119.327277	42.28435677	0.01	0.02950253987	0.01
65922.40773	126.4915657	841750.1255	3028986.348	-0.08694353472	0.8417596247	35560.21538	14929.47955	8907.279426	2119.326881	466.3146427	0.04216385523	0.02949918628	0.01
65922.4302	30	841756.1311	3028961.008	-3.681360762	0.05047065235	3735.400405	9504.236859	3378.600266	2119.327277	42.22512805	0.01	0.02949939675	0.01
65927.62029	99.01933741	842017.6498	3029040.226	-0.3967394976	0.7735601553	32817.07168	14461.86496	8430.761876	2119.259107	429.7612723	0.0330064458	0.02950856169	0.01003944038
67348.76047	37.08656486	1222911.315	1781142.054	-1.593000086	0.5102104846	22225.65568	12656.3093	6590.769421	2119.327179	288.6216395	0.01236218829	0.04285700422	0.01
73450.5107	30	2853468.965	183749.9671	-0.3594	0.78178	33147.8976	14518.2467	8488.2061	2119.326983	434.1687	0.01	0.1	0.01
73450.5107	34.48047808	2853468.965	183749.9671	-0.1787799832	0.8215423922	34747.09943	14790.86598	8766.023076	2119.326921	455.4792631	0.01149349269	0.1	0.01
73457.51825	32.02933885	2853425.942	183883.1524	-0.2716826084	0.8010908173	33924.16297	14650.60355	8623.107672	2119.2114	444.5148488	0.01067644628	0.09999849225	0.01006713358
73451.38704	36.65016102	2853468.965	183764.897	-0.1072254478	0.8372947308	35380.59367	14898.86215	8876.080878	2119.312764	463.9212725	0.01221672034	0.1	0.0100082069
73646.2557	35.57365793	2853468.965	187115.1487	-0.1506714775	0.82774041	34985.5775	14832.20982	8808.735092	2116.171569	458.7071557	0.01185788598	0.1	0.01183315526
73500.91468	39.30270936	2853468.965	184610.6655	-0.03272740529	0.8536975754	36037.56636	15011.03224	8990.53631	2118.51436	472.6885755	0.01310090312	0.1	0.01047203411
73440.44651	31.36731283	2850713.435	184460.8891	-0.3001058474	0.7948332579	33672.87233	14607.74111	8579.407525	2119.322977	441.164445	0.01045577094	0.09990343228	0.01000231639
73465.84476	30.58988052	2853468.965	184011.386	-0.3333053124	0.7875253773	33378.12465	14557.54804	8528.302177	2119.079795	437.2405643	0.01019662684	0.1	0.01014360378
73450.52681	37.87176699	2853468.965	183750.2416	-0.07048483294	0.8453829081	35705.93916	14954.32145	8932.594997	2119.326614	468.2565254	0.01262392233	0.1	0.01000015091
